alias,BirAHeh2Ssh1_+CHX_7minBiotin_input,BirAHeh2Ssh1_+CHX_7minBiotin_pulldown,BirAHeh2Ssh1_+CHX_7minBiotin_replicate_input,BirAHeh2Ssh1_+CHX_7minBiotin_replicate_pulldown,BirA_+CHX_2minBiotin_input,BirA_+CHX_2minBiotin_pulldown,BirAmVenusSsh1_+CHX_2minBiotin_input,BirAmVenusSsh1_+CHX_2minBiotin_pulldown,BirAmVenusUbc6_+CHX_2minBiotin_input,BirAmVenusUbc6_+CHX_2minBiotin_pulldown,BirAmVenusUbc6_+CHX_7minBiotin_input,BirAmVenusUbc6_+CHX_7minBiotin_pulldown,BirAmVenusUbc6_sec66delta__+CHX_2minBiotin_input,BirAmVenusUbc6_sec66delta__+CHX_2minBiotin_pulldown,sec63mVenusBirA_+CHX_7minBiotin_input,sec63mVenusBirA_+CHX_7minBiotin_pulldown,sec63mVenusBirA_+CHX_7minBiotin_replicate_input,sec63mVenusBirA_+CHX_7minBiotin_replicate_pulldown,sec63mVenusBirA_-CHX_1minBiotin_input,sec63mVenusBirA_-CHX_1minBiotin_pulldown,sec63mVenusBirA_-CHX_3minBiotin_input,sec63mVenusBirA_-CHX_3minBiotin_pulldown,sec63mVenusBirA_-CHX_5minBiotin_input,sec63mVenusBirA_-CHX_5minBiotin_pulldown,sec63mVenusBirA_-CHX_7minBiotin_input,sec63mVenusBirA_-CHX_7minBiotin_pulldown,sec63mVenusBirA_sec65-1_25C_+CHX_2minBiotin_input,sec63mVenusBirA_sec65-1_25C_+CHX_2minBiotin_pulldown,sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_input,sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown,systematic_name,description,short_description
MCK1,112.717049396,35.4301614535,136.915559909,51.7352490911,104.212938247,103.692329663,110.550731887,74.8370878987,98.6965514977,49.1143031648,108.340993764,40.5209218517,128.760567701,65.0778810421,114.175186893,57.7237438165,113.29078782,58.4809324209,95.773912319,72.9379721351,89.5703141691,88.8366473793,99.0397765973,89.5295061078,106.501531016,100.204624437,108.385751685,49.6488637158,91.5358871716,51.1660088579,YNL307C,"Dual-specificity ser/thr and tyrosine protein kinase; roles in chromosome segregation, meiotic entry, genome stability, phosphorylation-dependent protein degradation (Rcn1p and Cdc6p), inhibition of protein kinase A, transcriptional regulation, inhibition of RNA pol III, calcium stress and inhibition of Clb2p-Cdc28p after nuclear division; MCK1 has a paralog, YGK3, that arose from the whole genome duplication",Dual-specificity ser/thr and tyrosine pr...
YNL320W,32.0537377442,91.7644643096,47.9700293764,113.644947346,28.5261913143,24.425814393,30.1397595031,60.6057311422,28.1475953619,103.001052904,29.7891096883,97.4527296458,41.8208312486,99.6153435777,29.5404733068,100.467614533,28.2651418553,86.8378676529,27.9426530816,48.9660192572,26.1159312324,38.8839748924,24.6974208119,30.9436296735,25.1305671681,26.4464390147,26.2931472166,100.203858252,59.6841896039,166.074594927,YNL320W,"Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies",Putative protein of unknown function; th...
SNZ2,0.713549537583,0.275386629091,0.808309071387,0.324433073765,0.858900795905,0.99264898657,0.773171528264,0.819228256043,1.05496380798,0.648124666231,0.744003145842,0.385545760285,0.836412622998,0.923791601979,0.705034299407,0.469742652485,0.466951566757,0.3482066261,0.628436970732,0.647749502173,0.809173252979,0.99044035224,0.951152316662,0.899978931403,0.521111128423,0.919046924371,0.682593202135,0.470859501109,0.924718901902,0.313236876472,YNL333W,"Member of a stationary phase-induced gene family; transcription of SNZ2 is induced prior to diauxic shift, and also in the absence of thiamin in a Thi2p-dependent manner; forms a coregulated gene pair with SNO2; interacts with Thi11p",Member of a stationary phase-induced gen...
PHO91,51.7657257615,178.406587231,49.8172231705,128.938759068,52.4454098204,46.3753198413,46.5221391035,88.250930736,41.8095906099,81.7253573845,44.7380641643,66.837843178,44.5268314197,69.4825539558,44.3544438555,127.235702571,45.8013084943,113.534303736,40.496491784,79.8642932723,44.9003226776,65.7385346703,42.7955211156,55.0100403345,41.8755421324,49.7954468619,51.1234978007,129.380352534,51.9780028787,97.5824082653,YNR013C,"Low-affinity vacuolar phosphate transporter; exports phosphate from the vacuolar lumen to the cytosol; regulates phosphate and polyphosphate metabolism; acts upstream of Pho81p in regulation of the PHO pathway; deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth",Low-affinity vacuolar phosphate transpor...
SEC12,33.459817861,42.5449586558,37.7346425042,45.8990277755,32.513667903,36.5371828497,36.9008779252,38.7365871804,30.5416173477,40.755971393,33.786638643,50.4406370634,39.6428552816,41.8046856442,34.3713881001,73.0292715632,32.5174851876,71.0712624474,31.5917278729,24.5607386281,30.7630477557,25.9160097635,31.1730948977,31.1093897699,31.9124844097,30.3415375236,32.237660624,43.8304291083,41.1382957017,44.3457610018,YNR026C,"Guanine nucleotide exchange factor (GEF); activates Sar1p by catalyzing the exchange of GDP for GTP; required for the initiation of COPII vesicle formation in ER to Golgi transport; glycosylated integral membrane protein of the ER; SEC12 has a paralog, SED4, that arose from the whole genome duplication",Guanine nucleotide exchange factor (GEF)...
MRPS12,138.961267785,67.2855029314,196.348270226,84.3312149395,135.170350217,140.827180305,129.648374924,93.7082668686,135.449699931,65.1722790911,141.729398021,80.5794177086,154.061235441,85.1587055959,125.237560638,108.626522731,135.117037366,123.279812689,109.575681994,100.494545776,93.6443203357,100.229570937,99.9928550031,99.2834011947,99.5068018686,110.052745622,125.211393518,68.8306973056,208.537817261,166.080700407,YNR036C,Mitochondrial protein; may interact with ribosomes based on co-purification experiments; similar to E. coli and human mitochondrial S12 ribosomal proteins,Mitochondrial protein; may interact with...
MSO1,31.9320506309,9.42281857124,39.7049020874,18.1804989422,27.3949537301,24.5416262123,26.3540079575,16.9427736309,26.6343428939,11.8803642698,28.5710559053,14.5501094949,30.4328178962,14.2679918817,27.0661383539,19.5797136928,26.1566407653,21.8707890052,23.5936047984,18.5211744411,21.8229203442,19.0752804988,21.5414740525,24.2956564018,23.8080333015,25.6856660381,28.7220301858,14.3727524007,46.6499252128,26.9188718624,YNR049C,Probable component of the secretory vesicle docking complex; acts at a late step in secretion; shows genetic and physical interactions with Sec1p; required for prospore membrane formation during sporulation; relocalizes from bud neck to nucleus upon DNA replication stress,Probable component of the secretory vesi...
YNR061C,73.7377486375,250.686677024,85.7962803241,267.816454972,63.8317198436,54.3279276754,67.3905211612,199.116312732,51.812646868,211.391934388,70.4329452079,175.190695648,81.3145364338,221.529765015,73.5305181384,208.649911242,68.2101175608,183.673560829,57.5112459103,124.416080006,63.5624299423,94.5094636204,60.1050605018,71.8101686278,63.4547957088,63.9902548052,65.1315900423,246.330284092,69.1227379172,174.202353426,YNR061C,Protein of unknown function; relocalizes from vacuole to cytoplasm upon DNA replication stress,Protein of unknown function; relocalizes...
putative mannitol dehydrogenase,0.14138589247,0.0,0.0994108777725,0.0964269274907,0.27491655694,0.112393087943,0.221875369666,0.0541085152545,0.156776430709,0.0550381355306,0.0998652333898,0.0134812515875,0.18644684961,0.0,0.0785804878936,0.0698076804637,0.12336515879,0.0137990432344,0.0747127849897,0.205356767289,0.192399843054,0.0309868855624,0.0706745881417,0.0297209742091,0.225284261556,0.156089196471,0.101439049423,0.129182129529,0.507400431262,0.22757589722,YNR073C,"Putative mannitol dehydrogenase; YNR073C has a paralog, DSF1, that arose from a segmental duplication",Putative mannitol dehydrogenase; YNR073C...
HTZ1,146.085018751,39.6145569542,179.467862528,70.3699573065,113.521353582,129.806117981,156.678117566,94.1919537462,152.023768866,61.6196312858,147.224364439,69.8418914331,180.650672432,74.1449188192,140.678507214,94.5523049432,134.947887019,103.44207939,152.140536182,133.699676277,128.887502236,127.995257725,136.54542127,140.196026753,135.381047182,144.000555752,120.701561388,54.3983764645,106.783726283,64.5006533833,YOL012C,Histone variant H2AZ; exchanged for histone H2A in nucleosomes by the SWR1 complex; involved in transcriptional regulation through prevention of the spread of silent heterochromatin; Htz1p-containing nucleosomes facilitate RNA Pol II passage by affecting correct assembly and modification status of RNA Pol II elongation complexes and by favoring efficient nucleosome remodeling,Histone variant H2AZ; exchanged for hist...
TSR4,40.1795972545,10.2653702175,23.6250826893,10.3451154811,50.56163584,49.3424842113,52.6059659505,33.9907547557,47.7088405204,18.9642745715,47.4345089357,22.1206255537,30.7789251932,12.6243040673,49.8282796988,28.1267035471,43.7831281581,27.1980053982,44.037097824,33.4455610796,51.1597115716,45.7292717605,53.9503964504,56.2752244416,54.5685994634,54.1577367419,49.9561623493,22.518285216,16.1153655327,9.12281320948,YOL022C,Cytoplasmic protein required for correct processing of 20S pre-rRNA; protein required for processing of the 20S pre-rRNA at site D to generate mature 18S rRNA; essential gene in S288C background but not in CEN.PK2,Cytoplasmic protein required for correct...
SMC5,6.9605314281,1.89624061519,7.80984417888,3.88795250644,4.89931012013,4.00593255873,6.66541348406,5.52849401329,6.7752691149,3.0896430059,6.1717674599,2.45656106763,7.33759457299,5.10713973224,6.73353811097,2.93388057465,6.32068876014,3.26450651428,6.50752327824,3.40807653632,6.34323025524,3.86553849655,6.42343741222,4.11810554336,6.11003742194,4.35796243728,5.39313120334,3.28058532836,7.78025230219,4.33216988983,YOL034W,Component of the SMC5-SMC6 complex; this complex plays a key role in the removal of X-shaped DNA structures that arise between sister chromatids during DNA replication and repair; binds single-stranded DNA and has ATPase activity; S. pombe homolog forms a heterodimer with S. pombe Rad18p that is involved in DNA repair,Component of the SMC5-SMC6 complex; this...
RRT8,18.8142121124,53.9112751878,42.6834120486,109.225989414,12.2029580499,12.8932253251,13.4846497706,27.6422117543,10.4824998531,27.491763877,14.9069405283,26.4762176812,27.5400301386,49.6752681332,12.7403480341,40.2383964009,17.3192196372,40.9218719519,11.4112906447,21.7739503812,14.2517133093,18.524934755,10.1459173839,10.4816399409,11.4450178881,12.1759744133,15.4490085908,45.6995531958,59.5925495644,152.353318566,YOL048C,Protein involved in spore wall assembly; shares similarity with Lds1p and Lds2p and a strain mutant for all 3 genes exhibits reduced dityrosine fluorescence relative to the single mutants; identified in a screen for mutants with increased levels of rDNA transcription; green fluorescent protein (GFP)-fusion protein localizes to lipid particles; protein abundance increases in response to DNA replication stress,Protein involved in spore wall assembly;...
MAM3,34.0721352145,158.318521307,43.0632268525,152.161613312,33.672815294,29.167408954,29.7869806308,88.4759866947,28.2277745042,136.173818151,29.7583920601,102.970981424,42.4001625828,149.31681564,27.7676464065,100.166853713,30.1763870392,93.1277490963,29.3064082905,123.186182192,29.0743765673,66.7229640677,25.0388965516,44.3939079744,25.610370169,41.1842041715,34.1988128373,144.342706228,58.5877352164,166.637950272,YOL060C,Protein required for normal mitochondrial morphology; has similarity to hemolysins,Protein required for normal mitochondria...
THP1,14.1661836767,5.13593292765,19.5520727672,10.393445256,11.4076542329,10.5787449917,12.1579921952,8.50632311108,10.6837196637,4.23339606653,13.2402813355,5.11650116841,15.4732127948,10.2121258254,12.4595661589,9.79685950481,13.5779243305,8.78438207609,9.035962649,7.1183803776,8.56779341343,8.24793582326,9.97812844672,9.50521007766,9.88967311273,9.16246723911,10.762574289,6.71140584679,21.4183131574,18.8446330111,YOL072W,Nuclear pore-associated protein; component of TREX-2 complex (Sac3p-Thp1p-Sus1p-Cdc31p) involved in transcription elongation and mRNA export from the nucleus; involved in post-transcriptional tethering of active genes to the nuclear periphery and to non-nascent mRNP; contains a PAM domain implicated in protein-protein binding,Nuclear pore-associated protein; compone...
ADH1,9409.87047096,3891.28544571,4292.05962665,1450.26500043,11610.1900504,11941.5492515,7460.52433932,4721.40716276,6019.35706073,2586.6849568,3894.53766238,1572.00504228,5019.76630207,2636.36938785,4402.24856693,2820.74561127,4309.8427218,2625.59400996,3658.3594017,2635.685576,5169.21683214,4417.87211265,5221.94733295,4710.51035466,4266.84774503,3998.42431796,11241.5745711,5349.40001724,9331.32587925,4826.90279925,YOL086C,"Alcohol dehydrogenase; fermentative isozyme active as homo- or heterotetramers; required for the reduction of acetaldehyde to ethanol, the last step in the glycolytic pathway; ADH1 has a paralog, ADH5, that arose from the whole genome duplication",Alcohol dehydrogenase; fermentative isoz...
WRS1,185.804408833,50.8953022023,144.232126595,56.8360349971,204.538564845,194.581863254,212.512124715,133.282855868,212.128403364,84.4196666229,196.04147089,73.2383416878,183.513188994,88.8743119672,201.289740516,100.908486361,196.404376792,104.727895414,185.582868394,133.900218079,216.603525574,169.237553378,210.479757348,182.102732842,213.433023053,191.974188385,194.104073302,88.7773617399,81.3762147243,40.8548541683,YOL097C,Cytoplasmic tryptophanyl-tRNA synthetase; aminoacylates tryptophanyl-tRNA,Cytoplasmic tryptophanyl-tRNA synthetase...
SHR5,10.8925198001,4.33179194168,23.3368966415,8.45164360806,8.94553281773,9.3647704693,8.75909924151,7.67259947385,7.96462548595,6.36029490519,11.2060762391,5.44141318933,13.8436268502,12.8756658575,8.24737542416,7.4435441567,11.0021252061,10.4691549135,7.94571712196,8.46934271398,8.2169253727,8.92628654156,8.10808525543,7.41675201127,7.49898420635,6.36119778603,9.68377020864,8.07725244077,38.5595466192,27.37317151,YOL110W,Palmitoyltransferase subunit; this complex adds a palmitoyl lipid moiety to heterolipidated substrates such as Ras1p and Ras2p through a thioester linkage; palmitoylation is required for Ras2p membrane localization; Palmitoyltransferase is composed of Shr5p and Erf2,Palmitoyltransferase subunit; this compl...
HRP1,166.381274517,39.7144780103,140.828987327,43.2361020009,178.163076295,185.19695663,177.80574602,103.791267723,173.452933052,55.1008082909,176.704137715,66.3727540745,180.74108843,59.7690934465,173.42896839,80.826380326,171.473871166,90.9382680169,184.270652973,102.971475267,171.491919461,137.43326738,161.184527797,143.700217544,184.230303293,173.763835507,169.562176003,69.1713754315,56.6778036449,28.8587502713,YOL123W,Subunit of cleavage factor I; cleavage factor I is a five-subunit complex required for the cleavage and polyadenylation of pre-mRNA 3' ends; RRM-containing heteronuclear RNA binding protein and hnRNPA/B family member that binds to poly (A) signal sequences,Subunit of cleavage factor I; cleavage f...
PFK27,16.6661386995,4.66835413635,35.3069402382,14.6070584245,14.9792298806,13.1010758627,14.8758202038,9.22997168475,13.6230993071,7.07752135525,16.8355911853,8.12549029381,23.5952000948,12.1894301881,14.9396768044,10.0556243809,17.9233305824,12.3729421141,12.3198783742,10.9806495608,14.3061831127,13.8515689683,14.6215889879,14.1176695039,14.8298752401,13.335808514,13.1035141703,6.91221747628,68.4846818749,40.2502425447,YOL136C,"6-phosphofructo-2-kinase; catalyzes synthesis of fructose-2,6-bisphosphate; inhibited by phosphoenolpyruvate and sn-glycerol 3-phosphate, expression induced by glucose and sucrose, transcriptional regulation involves protein kinase A",6-phosphofructo-2-kinase; catalyzes synt...
SPT20,14.9752202452,5.16236977998,21.5469922442,9.97053488584,13.6006605523,13.3122011866,15.0636444386,9.87398500856,14.4009256337,7.42119922479,14.390603816,5.47319724791,19.0954165784,8.90141771164,14.5906469582,7.95534871034,15.2177519307,7.87970512041,13.9000254486,8.41663183707,13.0067883646,10.9591899173,12.7321409337,11.4093276331,13.7359323337,12.1909625646,13.5905789719,6.4248870891,30.0334973042,16.905359555,YOL148C,Subunit of the SAGA transcriptional regulatory complex; involved in maintaining the integrity of the complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay,Subunit of the SAGA transcriptional regu...
PAU20,0.0,0.0,0.0,0.0,0.0,0.116805213296,0.0,0.0,0.217241169825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114725929701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108144443285,0.0702807739112,0.0,0.0,0.17200702675,YOL161C,Protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; expression induced by low temperature and also by anaerobic conditions; induced during alcoholic fermentation,Protein of unknown function; member of t...
RRP6,30.5257939412,8.16871052561,20.4269848602,8.45804032661,32.1144825368,33.4827706065,37.1694700557,24.9485345752,35.5697932864,14.720954012,36.8863146952,13.8491684959,25.099708364,11.3718929496,35.0122154716,21.9380485265,33.6665857271,19.4731331511,29.7761084379,19.3847892244,35.1713148283,28.7193915198,38.8409213385,32.3513590536,38.4097001163,33.7176063992,35.590704507,17.3333596771,15.3746749173,9.37404167407,YOR001W,"Nuclear exosome exonuclease component; has 3'-5' exonuclease activity; involved in RNA processing, maturation, surveillance, degradation, tethering, and export; role in sn/snoRNAs precursor degradation; binds nuclear exosome-associated nucleic acid binding protein Lrp1p in the nucleus and protects it from proteolysis; has similarity to E. coli RNase D and to human PM-Sc1 100 (EXOSC10); mutant displays reduced transcription elongation in the G-less-based run-on (GLRO)",Nuclear exosome exonuclease component; h...
YOR011W-A,0.257670666349,0.0,0.362345445794,0.117156387748,0.0,0.0,0.0,0.0,0.0,0.0,0.104000439741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12324599483,0.156953167036,0.462359450951,0.301635510677,YOR011W-A,Putative protein of unknown function,Putative protein of unknown function
